date,transactions,active_addresses,hashrate,difficulty,miners_revenue,transaction_volume_btc,price_usd,transaction_volume_usd,utxo_count,total_btc,fees_usd,utxo_creation,daily_btc_mined,block_rewards_usd,cost_per_btc,asic_efficiency_jth,daily_electricity_kwh,daily_electricity_cost,electricity_cost_per_btc
2016-09-10,193320.0,354816.0,1700944.53743981,220755908330.0,1270465.14445106,160619.70586651,623.0588000000001,100048770.737499,41688914.0,15865050.0,32537.364137596,8499.0,1937.5,1237927.780313464,655.7239455231278,178.80597014925374,7299336.916487974,364966.84582439874,188.36998494162515
2016-09-11,180391.0,372934.0,1799709.05896857,220755908330.0,1361698.80676195,169842.46755403,605.3154151790802,105076958.787512,41715161.0,15867100.0,30392.4764769923,26247.0,2050.0,1331306.3302849578,664.2433203716829,178.50746268656718,7710275.944572215,385513.7972286108,188.05551084322477
2016-09-12,208649.0,393992.0,1829872.71366204,224586991479.859,1370352.4124918,221654.21133419,605.8312052420321,133648709.657427,41736162.0,15869137.5,35420.5448907323,21001.0,2037.5,1334931.8676010678,672.5656012229693,178.2089552238806,7826392.907865585,391319.64539327926,192.05872166541315
2016-09-13,239886.0,410171.0,1863551.35256379,225832872179.0,1290425.53589363,236243.18950504,606.6450000000001,143083944.241577,41698934.0,15871200.0,41221.7686122924,-37228.0,2062.5,1249203.7672813376,625.6608658878206,177.91044776119404,7957086.133454464,397854.30667272327,192.89905778071432
2016-09-14,231800.0,391216.0,1751289.22289128,225832872179.0,1220655.05340674,219075.96933004,608.4250000000002,132875383.951494,41680090.0,15873150.0,37828.5065980533,-18844.0,1950.0,1182826.5468086868,625.976950464995,177.61194029850748,7465197.045638054,373259.8522819027,191.4153088625142
2016-09-15,233488.0,398012.0,1728836.79695677,225832872179.0,1218166.34954387,202780.22418711,605.5838000000001,122887826.653529,41699281.0,15875075.0,36455.0711352059,19191.0,1925.0,1181711.278408664,632.8136880747377,177.3134328358209,7357103.694750958,367855.18473754794,191.09360246106385
2016-09-16,211128.0,358967.0,1571669.81541525,225832872179.0,1121897.37515543,192311.56825782,606.5533658936915,116441741.068134,41683788.0,15876812.5,39531.1045231661,-15493.0,1737.5,1082366.270632264,645.696331024708,177.01492537313433,6677016.362086518,333850.8181043259,192.14435574349693
2016-09-17,215529.0,394081.0,1829872.71366204,225832872179.0,1266257.82710608,152553.93536841,605.3438,92192153.8006557,41665991.0,15878850.0,34823.3581220223,-17797.0,2037.5,1231434.4689840577,621.4762341624933,176.71641791044777,7760845.2285702275,388042.2614285114,190.4501896581651
2016-09-18,191603.0,366454.0,1627800.88025151,225832872179.0,1130889.27081297,165788.73803041,608.7950000000002,100458543.643945,41706193.0,15880662.5,32148.0873103906,40202.0,1812.5,1098741.1835025793,623.938908034742,176.4179104477612,6892157.518055947,344607.8759027973,190.12848325671575
2016-09-19,223540.0,397745.0,1493086.32464449,225832872179.0,1050392.16564215,221106.54281165,608.6176342973245,134357326.466812,41738074.0,15882325.0,40170.0309705039,31881.0,1662.5,1010222.134671646,631.8148364764812,176.11940298507463,6311075.330437605,315553.7665218803,189.80677685526635
2016-09-20,244315.0,425244.0,1717610.58398952,225832872179.0,1186651.77858515,240709.02126195,607.7688125632665,146042033.00212,41788648.0,15884212.5,41473.7786397282,50574.0,1887.5,1145177.9999454217,628.6896840186224,175.82089552238807,7247803.944858464,362390.19724292326,191.99480648631695
2016-09-21,239216.0,408745.0,1863551.35256379,225832872179.0,1270877.51763904,222276.0453044,595.8402492264345,132006186.045231,41817266.0,15886287.5,38577.692296173,28618.0,2075.0,1232299.825342867,612.4710928380915,175.52238805970148,7850279.608173195,392513.9804086598,189.16336405236615
2016-09-22,231227.0,390664.0,1582896.0283825,225832872179.0,1130268.14869535,202589.1479834,594.9587999999999,120448102.537121,41861525.0,15888050.0,37768.4157537908,44259.0,1762.5,1092499.732941559,641.2868928767942,175.22388059701493,6656668.432194823,332833.42160974117,188.84165765091697
2016-09-23,223187.0,388020.0,1526764.96354624,225832872179.0,1066390.24163683,244997.91869828,601.8925,146146259.916553,41866816.0,15889750.0,36537.7965387862,5291.0,1700.0,1029852.4450980438,627.2883774334293,174.92537313432837,6409678.342481887,320483.9171240944,188.51995124946728
2016-09-24,208650.0,368915.0,1874777.56553105,225832872179.0,1328177.02590705,170168.76036091,601.2725000000003,102277846.976838,41879203.0,15891825.0,36006.577426055,12387.0,2075.0,1292170.448480995,640.0853136901445,174.62686567164178,7857276.722404758,392863.83612023795,189.3319692145725
2016-09-25,195642.0,377263.0,2230413.26476147,234688749067.978,1430506.21156199,255497.54040439,599.3112999999997,152870734.288329,41877650.0,15894137.5,29797.2656271075,-1553.0,2312.5,1400708.9459348824,618.5972806754551,174.32835820895522,9331782.781760227,466589.13908801135,201.7682763623833
2016-09-26,230769.0,424003.0,1834694.78230379,241227200229.0,1203421.87947542,256275.93358539,606.0970645363005,154379995.07381,41900948.0,15896050.0,36957.8080512385,23298.0,1912.5,1166464.0714241816,629.2401984185203,174.02985074626866,7662999.819102876,383149.9909551438,200.33986455170918
2016-09-27,240335.0,429499.0,2026558.28894994,241227200229.0,1300095.42739402,241334.59311108,604.2074999999999,145940667.050968,41861730.0,15898137.5,38083.2371745343,-39218.0,2087.5,1262012.1902194857,622.8002047396502,173.73134328358208,8449840.650762018,422492.0325381009,202.39139283262318
2016-09-28,234995.0,430960.0,1774737.43647687,241227200229.0,1169060.70236937,250752.2695139,603.5549999999997,151092801.290736,41893475.0,15899987.5,39193.931916533,31745.0,1850.0,1129866.770452837,631.9247039834432,173.43283582089552,7387145.914696559,369357.295734828,199.65259228909622
2016-09-29,242730.0,438502.0,1714780.09064995,241227200229.0,1121004.32180228,254451.0728918,604.6375,153616273.138195,41921862.0,15901775.0,41400.6523242323,28387.0,1787.5,1079603.6694780476,627.1352849243524,173.13432835820896,7125295.1826409865,356264.75913204934,199.30895615778985
2016-09-30,250943.0,446430.0,1702788.62148456,241227200229.0,1115142.13838442,250909.16857379,608.2575,151697973.208666,41950108.0,15903550.0,41391.7540121868,28246.0,1775.0,1073750.3843722332,628.2490920475606,172.83582089552237,7063268.860940132,353163.4430470066,198.9653200264826
2016-10-01,213930.0,393902.0,1882660.65896533,241227200229.0,1254664.0524631,169585.73393699,614.0598845176643,103988578.282907,41950991.0,15905512.5,36169.5234971879,883.0,1962.5,1218494.528965912,639.3192624015796,172.53731343283582,7795901.092885689,389795.0546442845,198.6216838951768
2016-10-02,194823.0,366925.0,1690797.15231918,241227200229.0,1131200.930422,163828.00315838,610.3588000000001,99888624.8839477,41941848.0,15907287.5,33314.8568789661,-9143.0,1775.0,1097886.0735430338,637.2962988292957,172.23880597014926,6989301.183676421,349465.0591838211,196.88172348384288
